user,item,rating,pos
848,30705,1,148
848,30706,1,149
848,30707,1,150
848,30708,1,151
848,30709,1,152
848,30710,1,153
848,30711,1,154
848,30712,1,155
848,30713,1,156
848,30714,1,157
848,30715,1,158
848,30716,1,159
848,30717,1,160
848,30718,1,161
848,30719,1,162
848,30720,1,163
848,30721,1,164
848,30722,1,165
848,30723,1,166
848,30724,1,167
848,30725,1,168
848,30726,1,169
848,30727,1,170
848,30728,1,171
848,29879,1,172
848,30729,1,173
848,30730,1,174
848,30731,1,175
848,30732,1,176
848,30733,1,177
848,30734,1,178
848,30735,1,179
848,30736,1,180
848,30737,1,181
848,30738,1,182
848,30739,1,183
848,30740,1,184
848,30741,1,185
848,30742,1,186
848,30743,1,187
848,30744,1,188
848,30745,1,189
848,30746,1,190
848,30747,1,191
848,30748,1,192
848,30749,1,193
848,30750,1,194
848,30751,1,195
848,30752,1,196
848,30753,1,197
848,30754,1,198
848,30755,1,199
849,4176,1,0
849,7852,1,1
849,19944,1,2
849,30756,1,3
849,30757,1,4
849,6081,1,5
849,22197,1,6
849,11825,1,7
849,9295,1,8
849,19931,1,9
849,11179,1,10
849,20511,1,11
849,6076,1,12
849,19856,1,13
849,21854,1,14
849,30758,1,15
849,1694,1,16
849,7985,1,17
849,30759,1,18
849,30760,1,19
849,30761,1,20
849,15854,1,21
849,579,1,22
849,7935,1,23
849,9168,1,24
849,19924,1,25
849,7847,1,26
849,7017,1,27
849,30762,1,28
849,30763,1,29
849,7983,1,30
849,22837,1,31
849,26788,1,32
849,22701,1,33
849,10556,1,34
849,15143,1,35
849,2451,1,36
849,68,1,37
849,14905,1,38
849,6373,1,39
849,4214,1,40
849,20791,1,41
849,28835,1,42
849,2505,1,43
849,11196,1,44
849,14435,1,45
849,22327,1,46
849,19142,1,47
849,4249,1,48
849,8754,1,49
849,22609,1,50
849,672,1,51
849,21845,1,52
849,7988,1,53
849,9335,1,54
849,30764,1,55
849,11809,1,56
849,15081,1,57
849,3531,1,58
849,6932,1,59
849,30765,1,60
849,22523,1,61
849,6577,1,62
849,13492,1,63
849,13495,1,64
849,12134,1,65
849,30766,1,66
849,30767,1,67
849,1282,1,68
849,30768,1,69
849,9299,1,70
849,30769,1,71
849,24679,1,72
849,30770,1,73
849,30771,1,74
849,30772,1,75
849,15069,1,76
849,22156,1,77
849,616,1,78
849,22157,1,79
849,381,1,80
849,25701,1,81
849,6887,1,82
849,19075,1,83
849,19059,1,84
849,29748,1,85
849,21861,1,86
849,4816,1,87
849,9307,1,88
849,4765,1,89
849,8912,1,90
849,705,1,91
849,4797,1,92
849,30773,1,93
849,23900,1,94
849,950,1,95
849,14618,1,96
849,6903,1,97
849,30774,1,98
849,19950,1,99
849,13491,1,100
850,3441,1,0
850,9028,1,1
850,318,1,2
850,524,1,3
850,6574,1,4
850,11790,1,5
850,2369,1,6
850,30775,1,7
850,30776,1,8
850,2351,1,9
850,30777,1,10
850,2368,1,11
850,24732,1,12
850,1337,1,13
850,6420,1,14
850,22580,1,15
850,7989,1,16
850,1048,1,17
850,3142,1,18
850,9432,1,19
850,1322,1,20
850,2071,1,21
850,30778,1,22
850,6395,1,23
850,30779,1,24
850,14276,1,25
850,2002,1,26
850,8331,1,27
850,2409,1,28
850,6512,1,29
850,3143,1,30
850,1343,1,31
850,338,1,32
850,3076,1,33
850,316,1,34
850,347,1,35
850,18006,1,36
850,1027,1,37
850,1046,1,38
850,1055,1,39
850,5539,1,40
850,11239,1,41
850,11238,1,42
850,6346,1,43
850,28650,1,44
850,11241,1,45
850,11244,1,46
850,1341,1,47
850,16263,1,48
850,4087,1,49
850,6424,1,50
850,5534,1,51
850,4102,1,52
851,1178,1,0
851,30780,1,1
851,30781,1,2
851,23821,1,3
851,30782,1,4
851,30783,1,5
851,30784,1,6
851,30785,1,7
851,15425,1,8
851,21709,1,9
851,30786,1,10
851,5957,1,11
851,20104,1,12
851,30787,1,13
851,30788,1,14
851,30789,1,15
851,30790,1,16
852,11875,1,0
852,10014,1,1
852,1668,1,2
852,705,1,3
852,30791,1,4
852,18439,1,5
852,4701,1,6
852,1707,1,7
852,10136,1,8
852,518,1,9
852,2451,1,10
852,28967,1,11
852,1282,1,12
852,30792,1,13
852,4719,1,14
852,30793,1,15
852,4899,1,16
852,17487,1,17
852,2706,1,18
852,7791,1,19
852,7780,1,20
852,30794,1,21
852,701,1,22
852,11094,1,23
852,22954,1,24
852,30795,1,25
852,9119,1,26
852,30796,1,27
852,6583,1,28
852,7156,1,29
852,7804,1,30
852,30797,1,31
852,180,1,32
852,14466,1,33
852,7381,1,34
852,30798,1,35
852,30799,1,36
852,13349,1,37
852,3516,1,38
852,30800,1,39
852,9995,1,40
852,2704,1,41
852,3323,1,42
852,1986,1,43
852,5982,1,44
852,1331,1,45
852,4100,1,46
852,8308,1,47
852,7935,1,48
853,29565,1,0
853,11641,1,1
853,13123,1,2
853,29566,1,3
853,13124,1,4
853,7936,1,5
853,4622,1,6
853,13125,1,7
853,11642,1,8
853,27733,1,9
853,30801,1,10
853,30802,1,11
853,30803,1,12
853,30804,1,13
853,30805,1,14
853,30806,1,15
853,30807,1,16
853,30808,1,17
853,30809,1,18
853,30810,1,19
853,30811,1,20
853,30812,1,21
853,30813,1,22
853,30814,1,23
853,30815,1,24
853,30816,1,25
853,30817,1,26
853,30818,1,27
853,30819,1,28
853,30820,1,29
853,30821,1,30
853,30822,1,31
853,30823,1,32
853,30824,1,33
853,30825,1,34
853,30826,1,35
853,30827,1,36
853,30828,1,37
853,30829,1,38
853,30830,1,39
853,30831,1,40
853,30832,1,41
853,30833,1,42
853,30834,1,43
853,30835,1,44
853,30836,1,45
853,30837,1,46
853,30838,1,47
853,30839,1,48
853,30840,1,49
853,30841,1,50
853,30842,1,51
853,30843,1,52
853,30844,1,53
853,30845,1,54
853,30846,1,55
853,30847,1,56
853,30848,1,57
853,30849,1,58
854,30850,1,0
854,2743,1,1
854,17936,1,2
854,16959,1,3
854,1965,1,4
854,7070,1,5
854,30851,1,6
854,1923,1,7
854,1924,1,8
854,7071,1,9
854,30852,1,10
854,10902,1,11
854,30853,1,12
854,30854,1,13
854,30855,1,14
854,2083,1,15
854,10143,1,16
854,30856,1,17
854,18522,1,18
854,12900,1,19
854,30857,1,20
854,9676,1,21
854,6852,1,22
854,1416,1,23
854,11190,1,24
854,14460,1,25
854,30858,1,26
854,8125,1,27
854,30859,1,28
854,30860,1,29
854,30861,1,30
854,30862,1,31
854,30863,1,32
854,30864,1,33
854,30865,1,34
854,30866,1,35
854,30867,1,36
854,30868,1,37
854,30869,1,38
854,30870,1,39
854,30871,1,40
854,30872,1,41
854,30873,1,42
854,30874,1,43
854,30875,1,44
854,30876,1,45
854,30877,1,46
854,30878,1,47
854,30879,1,48
854,30880,1,49
854,30881,1,50
854,30882,1,51
854,30883,1,52
854,30884,1,53
854,30885,1,54
854,27135,1,55
854,5549,1,56
854,17940,1,57
854,30886,1,58
854,30887,1,59
854,30888,1,60
854,30889,1,61
854,21049,1,62
854,30890,1,63
854,30891,1,64
854,30892,1,65
854,4569,1,66
854,2768,1,67
854,26154,1,68
854,8333,1,69
854,17019,1,70
854,6,1,71
854,17001,1,72
854,20811,1,73
854,21035,1,74
854,2151,1,75
854,12905,1,76
854,29,1,77
854,16909,1,78
854,8331,1,79
854,7971,1,80
854,8162,1,81
854,17017,1,82
854,16464,1,83
854,16363,1,84
854,30893,1,85
854,30894,1,86
854,21084,1,87
854,8083,1,88
854,30895,1,89
854,30896,1,90
854,30897,1,91
854,27567,1,92
854,27558,1,93
854,30898,1,94
854,13369,1,95
854,13370,1,96
854,8174,1,97
854,27561,1,98
854,5577,1,99
854,5567,1,100
854,30899,1,101
854,30900,1,102
854,5566,1,103
854,6928,1,104
854,30901,1,105
854,30902,1,106
854,5537,1,107
854,1040,1,108
854,11688,1,109
854,30903,1,110
854,27569,1,111
854,2733,1,112
854,30904,1,113
854,27560,1,114
854,25002,1,115
854,4572,1,116
854,30905,1,117
854,30906,1,118
854,30907,1,119
854,30908,1,120
854,8084,1,121
854,30909,1,122
854,30910,1,123
854,3922,1,124
854,7068,1,125
854,30911,1,126
854,30912,1,127
854,4578,1,128
854,30913,1,129
854,20744,1,130
854,8064,1,131
854,8068,1,132
854,5519,1,133
854,8047,1,134
854,30914,1,135
854,30915,1,136
854,30916,1,137
854,8788,1,138
854,30917,1,139
854,8072,1,140
854,30918,1,141
854,22994,1,142
854,25000,1,143
854,8051,1,144
854,30919,1,145
854,10847,1,146
854,2010,1,147
854,8061,1,148
854,30920,1,149
854,30921,1,150
854,8650,1,151
854,16251,1,152
854,30922,1,153
854,30923,1,154
854,10006,1,155
854,30924,1,156
854,8085,1,157
854,30925,1,158
854,30926,1,159
854,30927,1,160
854,8075,1,161
854,16963,1,162
854,16928,1,163
854,30928,1,164
854,4061,1,165
854,11685,1,166
854,4587,1,167
854,27556,1,168
854,30929,1,169
854,591,1,170
854,3716,1,171
854,28586,1,172
854,21245,1,173
854,8037,1,174
854,30930,1,175
854,30931,1,176
854,30932,1,177
854,8969,1,178
854,30933,1,179
854,4276,1,180
854,5560,1,181
854,1022,1,182
854,20184,1,183
854,4061,1,184
854,11685,1,185
854,30934,1,186
854,3758,1,187
854,6164,1,188
854,26329,1,189
854,14772,1,190
854,5557,1,191
854,30935,1,192
854,30936,1,193
854,3132,1,194
854,30937,1,195
854,24180,1,196
854,5569,1,197
854,21077,1,198
854,20802,1,199
854,30938,1,200
854,30939,1,201
854,30940,1,202
854,3429,1,203
854,30941,1,204
854,16128,1,205
854,17405,1,206
854,8125,1,207
854,30942,1,208
854,2337,1,209
854,30943,1,210
854,30944,1,211
854,228,1,212
854,18287,1,213
854,6739,1,214
854,30945,1,215
854,8967,1,216
854,5555,1,217
855,30946,1,0
855,2606,1,1
855,30947,1,2
855,2591,1,3
855,30948,1,4
855,2596,1,5
855,30949,1,6
855,30950,1,7
855,30951,1,8
855,30952,1,9
855,30953,1,10
855,30954,1,11
855,30955,1,12
855,30956,1,13
855,30957,1,14
855,30958,1,15
855,30959,1,16
855,30960,1,17
855,2598,1,18
855,2607,1,19
855,28278,1,20
855,30961,1,21
855,30962,1,22
855,30963,1,23
855,30964,1,24
855,30965,1,25
855,2573,1,26
855,30966,1,27
855,30967,1,28
855,30968,1,29
855,30969,1,30
855,30970,1,31
855,2568,1,32
855,30971,1,33
855,30972,1,34
855,30973,1,35
855,30974,1,36
855,30975,1,37
855,30976,1,38
855,28279,1,39
855,30977,1,40
855,2601,1,41
855,30978,1,42
855,30979,1,43
855,30980,1,44
855,30981,1,45
855,30982,1,46
855,30983,1,47
855,30976,1,48
855,2566,1,49
855,30984,1,50
855,30985,1,51
855,30986,1,52
855,30987,1,53
855,30988,1,54
855,30989,1,55
855,30990,1,56
855,30991,1,57
855,30992,1,58
855,30993,1,59
855,30994,1,60
855,30995,1,61
855,30996,1,62
855,30997,1,63
855,30998,1,64
855,30999,1,65
855,31000,1,66
855,31001,1,67
855,31002,1,68
855,31003,1,69
855,31004,1,70
855,31005,1,71
855,31006,1,72
856,1627,1,0
856,31007,1,1
856,1875,1,2
856,3002,1,3
856,3278,1,4
856,1828,1,5
856,1646,1,6
856,1622,1,7
856,4618,1,8
856,956,1,9
856,3067,1,10
856,4229,1,11
856,6925,1,12
856,937,1,13
856,4625,1,14
856,5482,1,15
857,17913,1,0
857,939,1,1
857,31008,1,2
857,2001,1,3
857,31009,1,4
857,63,1,5
857,31010,1,6
857,31011,1,7
857,31012,1,8
857,13111,1,9
857,2365,1,10
857,10433,1,11
857,31013,1,12
857,31014,1,13
857,29723,1,14
857,31015,1,15
857,31016,1,16
857,31017,1,17
857,455,1,18
857,31018,1,19
857,10485,1,20
857,11192,1,21
857,5235,1,22
857,28334,1,23
857,31019,1,24
857,3309,1,25
857,8474,1,26
857,31020,1,27
857,27980,1,28
857,31021,1,29
857,2138,1,30
857,10458,1,31
857,31022,1,32
857,31023,1,33
857,31024,1,34
857,7748,1,35
857,6813,1,36
857,27997,1,37
857,31025,1,38
857,26616,1,39
857,10538,1,40
857,29325,1,41
857,10505,1,42
857,6713,1,43
857,28622,1,44
857,476,1,45
857,31026,1,46
857,31027,1,47
857,31028,1,48
857,8488,1,49
857,31029,1,50
857,10808,1,51
857,31030,1,52
857,22915,1,53
857,14236,1,54
857,465,1,55
857,38,1,56
857,11210,1,57
857,31031,1,58
857,3170,1,59
857,3171,1,60
857,3174,1,61
857,3173,1,62
857,10541,1,63
857,23953,1,64
857,31032,1,65
857,9950,1,66
857,31033,1,67
857,31034,1,68
857,31035,1,69
857,31036,1,70
857,31037,1,71
857,31038,1,72
857,31039,1,73
857,31040,1,74
857,31041,1,75
857,4397,1,76
857,31042,1,77
857,31043,1,78
857,12622,1,79
857,3288,1,80
857,13127,1,81
857,6719,1,82
857,31044,1,83
857,9958,1,84
857,31045,1,85
857,31046,1,86
857,31047,1,87
857,22,1,88
857,31048,1,89
857,31049,1,90
857,31050,1,91
857,31051,1,92
857,4681,1,93
857,4413,1,94
857,4429,1,95
857,6086,1,96
857,5512,1,97
857,27981,1,98
857,31052,1,99
857,31053,1,100
857,4681,1,101
857,31054,1,102
857,13119,1,103
857,31055,1,104
857,9052,1,105
857,31056,1,106
857,31057,1,107
857,22727,1,108
857,31058,1,109
857,714,1,110
857,27590,1,111
857,31059,1,112
857,5229,1,113
857,31060,1,114
857,5221,1,115
857,6717,1,116
857,31061,1,117
857,31062,1,118
857,31063,1,119
857,31064,1,120
857,10501,1,121
857,6703,1,122
857,12719,1,123
857,31065,1,124
857,31066,1,125
857,6702,1,126
857,2497,1,127
857,4433,1,128
857,31067,1,129
857,31068,1,130
857,29246,1,131
858,563,1,0
858,31069,1,1
858,1646,1,2
858,16807,1,3
858,3151,1,4
858,1654,1,5
858,30352,1,6
858,7000,1,7
858,5985,1,8
858,22531,1,9
858,1242,1,10
858,13171,1,11
858,1060,1,12
858,1255,1,13
858,15012,1,14
858,31070,1,15
858,6474,1,16
858,5983,1,17
858,3709,1,18
858,1653,1,19
858,1820,1,20
858,4632,1,21
858,31071,1,22
858,1247,1,23
858,28918,1,24
858,31072,1,25
858,21561,1,26
858,14775,1,27
858,31073,1,28
858,11126,1,29
858,31074,1,30
858,4226,1,31
858,28650,1,32
858,2369,1,33
858,4774,1,34
858,4754,1,35
858,31075,1,36
858,9158,1,37
858,360,1,38
858,31076,1,39
858,1927,1,40
858,12063,1,41
858,7892,1,42
858,3071,1,43
858,4214,1,44
858,6522,1,45
858,31077,1,46
858,31078,1,47
858,1252,1,48
858,352,1,49
858,2777,1,50
858,6450,1,51
858,6045,1,52
858,31079,1,53
858,25399,1,54
858,3750,1,55
858,16193,1,56
858,31080,1,57
858,31081,1,58
858,4278,1,59
858,1396,1,60
858,25853,1,61
858,31082,1,62
858,6246,1,63
858,7040,1,64
858,6329,1,65
858,12,1,66
858,7019,1,67
858,31083,1,68
858,8917,1,69
858,4766,1,70
858,5987,1,71
858,15161,1,72
858,11687,1,73
858,15112,1,74
858,12085,1,75
858,9560,1,76
858,2400,1,77
858,3144,1,78
858,10788,1,79
858,12081,1,80
858,31084,1,81
858,11687,1,82
858,15384,1,83
858,31085,1,84
858,3485,1,85
858,1945,1,86
858,28864,1,87
858,1345,1,88
858,15466,1,89
858,31086,1,90
858,31087,1,91
858,2484,1,92
858,10077,1,93
858,930,1,94
858,1689,1,95
859,19128,1,0
859,8282,1,1
859,20031,1,2
859,31088,1,3
859,31089,1,4
859,13428,1,5
859,31090,1,6
859,8838,1,7
859,31091,1,8
859,25817,1,9
859,2674,1,10
859,31092,1,11
859,31093,1,12
859,31094,1,13
859,18357,1,14
859,1787,1,15
859,8218,1,16
859,31095,1,17
859,31096,1,18
859,2859,1,19
859,18433,1,20
859,19181,1,21
859,281,1,22
859,31097,1,23
859,31098,1,24
859,9201,1,25
859,4297,1,26
859,4281,1,27
859,31099,1,28
859,8746,1,29
859,31100,1,30
859,31101,1,31
859,813,1,32
859,25781,1,33
859,31102,1,34
859,12847,1,35
859,31103,1,36
859,21950,1,37
859,705,1,38
859,12847,1,39
859,31104,1,40
859,31105,1,41
859,31106,1,42
859,26775,1,43
859,26774,1,44
859,31107,1,45
859,31108,1,46
859,31104,1,47
859,2414,1,48
859,2398,1,49
859,31109,1,50
859,444,1,51
859,1681,1,52
859,25101,1,53
859,31110,1,54
859,31111,1,55
859,822,1,56
859,31112,1,57
859,31113,1,58
859,31114,1,59
859,31115,1,60
859,31116,1,61
859,766,1,62
859,11171,1,63
859,30792,1,64
859,765,1,65
859,13413,1,66
859,31117,1,67
859,15857,1,68
859,31118,1,69
859,10467,1,70
859,21972,1,71
859,31119,1,72
859,7924,1,73
859,17358,1,74
859,2144,1,75
859,1805,1,76
859,2083,1,77
859,21218,1,78
859,28183,1,79
859,4704,1,80
859,1308,1,81
859,18363,1,82
859,4715,1,83
859,17383,1,84
859,31120,1,85
859,594,1,86
859,31121,1,87
859,4286,1,88
859,12225,1,89
859,19144,1,90
859,31122,1,91
859,2418,1,92
859,31123,1,93
859,31124,1,94
859,31125,1,95
859,31126,1,96
859,7293,1,97
859,20037,1,98
859,23848,1,99
859,12891,1,100
859,8227,1,101
859,4878,1,102
859,4230,1,103
859,5149,1,104
859,31127,1,105
859,10544,1,106
859,18568,1,107
859,31128,1,108
859,31129,1,109
859,18342,1,110
859,31130,1,111
859,18825,1,112
859,20634,1,113
859,13569,1,114
859,17978,1,115
859,31131,1,116
859,21837,1,117
859,15816,1,118
859,31132,1,119
859,970,1,120
859,1321,1,121
859,31133,1,122
859,1734,1,123
859,18376,1,124
859,14474,1,125
859,31134,1,126
859,31135,1,127
859,31136,1,128
859,31137,1,129
859,31138,1,130
859,15822,1,131
859,10934,1,132
859,31139,1,133
859,1687,1,134
859,7539,1,135
859,31140,1,136
859,31141,1,137
859,11298,1,138
859,26696,1,139
859,2920,1,140
859,1317,1,141
859,14857,1,142
859,16845,1,143
859,31142,1,144
859,31143,1,145
859,20882,1,146
859,9766,1,147
859,22188,1,148
859,4719,1,149
859,704,1,150
859,31144,1,151
859,19165,1,152
859,4290,1,153
859,27437,1,154
859,846,1,155
859,349,1,156
859,11166,1,157
859,31145,1,158
859,15895,1,159
859,818,1,160
859,31146,1,161
859,31147,1,162
859,761,1,163
859,31148,1,164
859,31149,1,165
859,31150,1,166
859,31151,1,167
859,31152,1,168
859,4697,1,169
859,4716,1,170
859,5255,1,171
859,31153,1,172
859,31154,1,173
859,31155,1,174
859,31156,1,175
859,25798,1,176
859,930,1,177
859,454,1,178
860,31157,1,0
860,31158,1,1
860,31159,1,2
860,31160,1,3
860,31161,1,4
860,21645,1,5
860,31162,1,6
860,31163,1,7
860,31164,1,8
860,31165,1,9
860,31166,1,10
860,31167,1,11
860,31168,1,12
860,7460,1,13
860,30107,1,14
860,31169,1,15
860,31170,1,16
860,17551,1,17
860,31171,1,18
860,23563,1,19
860,31172,1,20
860,31173,1,21
860,31174,1,22
860,31175,1,23
860,31176,1,24
860,31177,1,25
860,31178,1,26
860,31179,1,27
860,31180,1,28
860,31181,1,29
860,31182,1,30
860,7199,1,31
860,690,1,32
860,7505,1,33
860,31183,1,34
860,31184,1,35
860,7764,1,36
860,4899,1,37
860,3300,1,38
860,31185,1,39
860,31186,1,40
860,31187,1,41
860,3191,1,42
860,3125,1,43
860,31188,1,44
860,31189,1,45
860,31190,1,46
860,31191,1,47
860,31192,1,48
860,31193,1,49
861,4868,1,0
861,9944,1,1
861,11648,1,2
861,2685,1,3
861,31194,1,4
861,31195,1,5
861,2679,1,6
861,9988,1,7
861,9992,1,8
861,2677,1,9
861,9994,1,10
861,2678,1,11
861,9993,1,12
861,6648,1,13
861,9827,1,14
861,15770,1,15
861,9826,1,16
861,6657,1,17
861,13220,1,18
861,31196,1,19
861,2682,1,20
861,31197,1,21
861,2681,1,22
861,9830,1,23
861,9829,1,24
861,31198,1,25
861,31199,1,26
861,31200,1,27
861,31201,1,28
861,31202,1,29
861,31203,1,30
861,9986,1,31
861,6651,1,32
861,9974,1,33
861,2691,1,34
861,31204,1,35
861,31205,1,36
861,6208,1,37
861,31206,1,38
861,31207,1,39
861,31208,1,40
861,2689,1,41
861,15772,1,42
861,13139,1,43
861,31209,1,44
861,31210,1,45
861,31211,1,46
861,31212,1,47
861,9971,1,48
861,6646,1,49
861,11646,1,50
861,2681,1,51
861,9984,1,52
861,31213,1,53
861,31214,1,54
861,19754,1,55
861,6662,1,56
861,31215,1,57
861,13141,1,58
861,31216,1,59
861,9946,1,60
861,11645,1,61
861,13212,1,62
861,19759,1,63
862,24363,1,0
862,31217,1,1
862,31218,1,2
862,616,1,3
862,31219,1,4
862,531,1,5
862,28261,1,6
862,7525,1,7
862,8276,1,8
862,31220,1,9
862,14998,1,10
862,9412,1,11
862,17462,1,12
862,6863,1,13
863,10653,1,0
863,1578,1,1
863,12705,1,2
863,25841,1,3
863,31221,1,4
863,31222,1,5
863,31223,1,6
863,19127,1,7
863,31224,1,8
863,31225,1,9
863,6449,1,10
863,25856,1,11
863,21811,1,12
863,31226,1,13
863,31227,1,14
863,2417,1,15
863,9766,1,16
863,1030,1,17
863,31228,1,18
863,4715,1,19
863,31229,1,20
863,31230,1,21
863,31231,1,22
863,26701,1,23
863,8983,1,24
863,31232,1,25
863,18189,1,26
863,31233,1,27
863,31234,1,28
863,31235,1,29
863,31236,1,30
863,31237,1,31
863,31238,1,32
863,24194,1,33
863,7084,1,34
863,31239,1,35
863,31240,1,36
863,1382,1,37
863,3928,1,38
863,31241,1,39
863,12126,1,40
863,15819,1,41
863,31242,1,42
863,8850,1,43
863,8871,1,44
863,20491,1,45
863,31243,1,46
863,31244,1,47
864,704,1,0
864,31245,1,1
864,31246,1,2
864,31247,1,3
864,31248,1,4
864,31249,1,5
864,31250,1,6
864,31251,1,7
864,811,1,8
864,25211,1,9
864,744,1,10
864,13411,1,11
864,7229,1,12
864,1687,1,13
864,29738,1,14
864,31252,1,15
864,25763,1,16
864,31253,1,17
864,12860,1,18
864,11508,1,19
864,1008,1,20
864,14071,1,21
864,31254,1,22
864,31255,1,23
864,31256,1,24
864,31257,1,25
864,31258,1,26
864,31259,1,27
864,31260,1,28
864,31261,1,29
864,31262,1,30
864,730,1,31
864,1805,1,32
864,6544,1,33
864,18566,1,34
864,27004,1,35
864,31263,1,36
864,31264,1,37
864,31265,1,38
864,2616,1,39
864,3119,1,40
864,31266,1,41
864,31267,1,42
864,31268,1,43
864,31269,1,44
864,31270,1,45
864,31271,1,46
864,31272,1,47
864,13338,1,48
864,13406,1,49
864,9310,1,50
864,31273,1,51
864,24434,1,52
864,31274,1,53
864,26287,1,54
864,13754,1,55
864,1426,1,56
864,31275,1,57
864,7788,1,58
864,4297,1,59
864,31276,1,60
864,7938,1,61
864,12380,1,62
864,1955,1,63
864,6126,1,64
864,24335,1,65
864,2863,1,66
864,2862,1,67
864,1768,1,68
864,31277,1,69
864,13375,1,70
864,4705,1,71
865,31278,1,0
865,31279,1,1
865,31280,1,2
865,31281,1,3
865,31282,1,4
865,31283,1,5
865,31284,1,6
865,31285,1,7
865,31286,1,8
865,31287,1,9
865,31288,1,10
865,31289,1,11
865,31290,1,12
865,31291,1,13
865,31292,1,14
865,2615,1,15
865,3066,1,16
865,31293,1,17
865,1983,1,18
865,338,1,19
865,17818,1,20
865,2612,1,21
865,310,1,22
865,1021,1,23
865,7872,1,24
865,31294,1,25
865,31295,1,26
865,31296,1,27
865,31297,1,28
865,31298,1,29
865,31299,1,30
865,2455,1,31
865,3119,1,32
865,31300,1,33
865,939,1,34
865,31295,1,35
866,31301,1,0
866,31302,1,1
866,31303,1,2
866,31304,1,3
866,31305,1,4
866,31306,1,5
866,31307,1,6
866,31308,1,7
866,31309,1,8
866,31310,1,9
866,9472,1,10
866,31311,1,11
866,9487,1,12
866,14579,1,13
866,5874,1,14
866,31312,1,15
866,31313,1,16
866,31314,1,17
866,18751,1,18
866,31315,1,19
866,31316,1,20
866,31317,1,21
866,31318,1,22
866,31319,1,23
866,31319,1,24
866,14581,1,25
866,18743,1,26
866,31320,1,27
866,31321,1,28
866,31322,1,29
866,31323,1,30
866,31324,1,31
866,31325,1,32
866,31326,1,33
866,31327,1,34
866,31328,1,35
866,11616,1,36
866,31329,1,37
866,31330,1,38
866,31331,1,39
866,31332,1,40
866,31333,1,41
866,31334,1,42
866,31335,1,43
866,31336,1,44
866,31337,1,45
866,31338,1,46
866,31339,1,47
866,31340,1,48
866,31341,1,49
866,31342,1,50
866,5848,1,51
866,31343,1,52
866,31344,1,53
866,31345,1,54
866,31346,1,55
866,31347,1,56
866,31348,1,57
866,31349,1,58
866,31350,1,59
866,31351,1,60
866,31352,1,61
866,31353,1,62
866,31345,1,63
866,31354,1,64
866,31355,1,65
866,31356,1,66
866,31357,1,67
866,14536,1,68
866,31358,1,69
866,31359,1,70
866,14529,1,71
866,31360,1,72
866,31361,1,73
866,31362,1,74
866,31363,1,75
866,31364,1,76
866,31365,1,77
866,31366,1,78
866,31367,1,79
866,31368,1,80
866,31369,1,81
866,31370,1,82
866,9504,1,83
866,31371,1,84
866,31372,1,85
866,31373,1,86
866,31374,1,87
866,9478,1,88
866,31375,1,89
866,3625,1,90
867,11640,1,0
867,31376,1,1
867,4721,1,2
867,7250,1,3
867,2414,1,4
867,7199,1,5
867,12891,1,6
867,9625,1,7
867,8292,1,8
867,2502,1,9
867,4705,1,10
867,7226,1,11
867,31377,1,12
867,31378,1,13
867,31379,1,14
867,20037,1,15
867,12891,1,16
867,16335,1,17
867,7248,1,18
867,31380,1,19
867,31381,1,20
867,7359,1,21
867,9753,1,22
867,12705,1,23
867,31382,1,24
867,8227,1,25
867,31383,1,26
867,1790,1,27
867,31384,1,28
867,31385,1,29
867,1771,1,30
867,2171,1,31
867,2422,1,32
867,8000,1,33
867,1836,1,34
867,31386,1,35
867,31387,1,36
867,31126,1,37
867,31388,1,38
867,1689,1,39
867,31389,1,40
867,31390,1,41
867,31391,1,42
867,31392,1,43
867,16142,1,44
867,7418,1,45
867,31393,1,46
867,879,1,47
867,15531,1,48
867,6844,1,49
867,20207,1,50
867,31394,1,51
867,7922,1,52
867,2920,1,53
868,14983,1,0
868,10657,1,1
868,1811,1,2
868,23516,1,3
868,1843,1,4
868,2399,1,5
868,14187,1,6
868,31395,1,7
868,10150,1,8
868,2358,1,9
868,1826,1,10
868,31396,1,11
868,2104,1,12
868,16190,1,13
868,14191,1,14
868,31397,1,15
868,1602,1,16
868,1838,1,17
868,31398,1,18
868,31399,1,19
868,2329,1,20
868,31400,1,21
869,20238,1,0
869,4638,1,1
869,3542,1,2
869,2083,1,3
869,31401,1,4
869,9625,1,5
869,31402,1,6
869,12906,1,7
869,22973,1,8
869,15359,1,9
869,6818,1,10
869,12916,1,11
869,7158,1,12
869,934,1,13
869,12678,1,14
869,7160,1,15
869,1945,1,16
869,13052,1,17
869,30162,1,18
869,3133,1,19
869,4629,1,20
869,3545,1,21
869,7525,1,22
869,3574,1,23
869,3580,1,24
869,14970,1,25
869,1200,1,26
869,1186,1,27
869,10794,1,28
869,15170,1,29
869,2165,1,30
869,2166,1,31
869,8291,1,32
869,4808,1,33
869,31403,1,34
869,2147,1,35
869,21211,1,36
870,29366,1,0
870,14482,1,1
870,1343,1,2
870,10011,1,3
870,31404,1,4
870,31405,1,5
870,1008,1,6
870,31406,1,7
870,31407,1,8
870,7566,1,9
870,31408,1,10
870,2667,1,11
870,4896,1,12
870,31409,1,13
870,31410,1,14
870,4659,1,15
870,7936,1,16
870,7987,1,17
870,16101,1,18
870,564,1,19
870,31411,1,20
870,7618,1,21
870,2473,1,22
870,31412,1,23
870,8724,1,24
870,31413,1,25
870,11132,1,26
870,31414,1,27
